customer_id,first_name,last_name,age,annual_income,credit_score,address,city,state,zip_code,property_type,property_value,loan_amount,down_payment,interest_rate,loan_term_years,origination_date,monthly_payment,current_balance,loan_status,days_delinquent
1950,Michelle,Knox,47,58355,589,193 Sonia Village Suite 268,South Catherineview,TN,85066,Condo,190000,170000,20000,7.69,20,11/9/2018,1389.33,142150.69,Current,0
1951,Jennifer,Bennett,42,24673,816,4186 Thompson Way Suite 756,Lake Kimberly,WA,88253,Condo,470000,414000,56000,4.85,30,6/17/2015,2184.64,345000,Current,0
1952,Tina,Vega,48,112528,782,836 White Summit,South Catherineport,SC,87923,Single Family,240000,178000,62000,5.23,30,10/4/2024,980.72,176327.13,Delinquent,116
1953,Tammy,Stanley,32,38068,757,75830 Murphy Land,South Melissaburgh,NY,96255,Single Family,1080000,735000,345000,5.75,30,8/15/2022,4289.26,701516.67,Current,0
1954,Linda,Ryan,59,43179,841,094 Deborah Row Suite 604,Patrickstad,MN,40805,Single Family,480000,356000,124000,4.23,30,11/28/2019,1747.14,323449.07,Current,0
1955,Michael,Valdez,44,44452,644,090 Osborn Roads Suite 727,Kellyfurt,AR,53931,Condo,270000,240000,30000,6.95,30,4/9/2025,1588.67,239822.22,Current,0
1956,Krystal,Bailey,56,119040,850,50922 Christopher Village,Romanbury,WI,39506,Single Family,265000,180000,85000,4.81,30,1/6/2024,945.49,176041.67,Current,0
1957,Alexander,White,48,20582,794,70518 Lucero Fields,Elizabethborough,KS,21288,Condo,345000,270000,75000,5.04,30,7/5/2015,1456.03,225225,Current,0
1958,Amanda,Medina,49,287470,701,5295 Shelia Lodge,South Eduardo,CA,03215,Single Family,320000,282000,38000,6.68,30,7/14/2022,1815.94,268735.56,Current,0
1959,Shawn,Rice,50,101522,810,013 Jessica Corner Apt. 704,North Christopher,NC,32314,Single Family,635000,460000,175000,5.09,30,9/28/2024,2494.74,455549.07,Delinquent,62
1960,Emily,Luna,49,66945,631,862 Larry Points,East Danielmouth,GA,55524,Single Family,400000,330000,70000,6.98,30,12/14/2023,2191.07,322391.67,Current,0
1961,Emily,Walker,51,58253,654,57919 Davis Course Apt. 125,East Jennifer,NY,99654,Condo,250000,171000,79000,7.17,30,10/22/2015,1157.26,143505.42,Current,0
1962,Brenda,Smith,58,69063,671,03571 Kyle Springs,Kayleemouth,NY,94478,Single Family,930000,594000,336000,6.8,30,2/22/2024,3872.44,582230,Current,0
1963,Lynn,Johnson,46,77696,677,240 Mccarthy Fall,Lake Timothy,MA,17607,Single Family,370000,325000,45000,6.65,30,9/10/2016,2086.39,277619.21,Current,0
1964,Shelby,Evans,52,82670,635,95633 Stephenson Fall Suite 474,Martinezside,TX,48769,Single Family,530000,336000,194000,7.34,20,5/9/2015,2674.02,251090,Current,0
1965,Daniel,Nunez,44,79047,817,5955 Gallegos Spur,Sharonborough,FL,95167,Condo,265000,184000,81000,5.02,30,9/8/2016,990,157158.15,Current,0
1966,Jesus,Stephens,59,62617,699,96289 Victoria Mews,Douglasstad,MA,95558,Condo,435000,391000,44000,6.6,30,9/4/2021,2497.16,366942.64,Current,0
1967,Angel,Patel,38,54249,748,435 Davis Trail Apt. 437,South James,NE,69749,Single Family,425000,307000,118000,6.06,30,7/21/2019,1852.48,277081.71,Current,0
1968,Nicole,Morrow,63,55512,674,18272 Willis Landing Suite 905,North Anthonyview,NC,56978,Condo,140000,132000,8000,6.86,20,1/23/2021,1012.33,117764.17,Current,0
1969,Anna,Wright,44,54314,580,502 Alvarez Junction,Lopezfort,SC,28533,Single Family,990000,933000,57000,7.72,30,12/11/2021,6664.79,879827.64,Current,0
1970,Rose,Reed,30,105544,741,54278 Karen Mill,Barrettfurt,KY,14144,Single Family,690000,479000,211000,5.82,30,2/11/2021,2816.65,444982.13,Current,0
1971,Jeffrey,Hill,46,80562,580,966 Flowers Glen Suite 957,Shannonmouth,NC,41078,Single Family,295000,181000,114000,8.5,30,7/15/2016,1391.73,154134.91,Current,0
1972,Bryan,Pineda,38,13764,714,0381 Simmons Grove Suite 902,Barrettshire,CA,33511,Single Family,210000,178000,32000,6.41,30,3/15/2020,1114.57,162614.54,Current,0
1973,Madison,Hardy,53,83112,610,9839 David Isle,North Misty,VA,11270,Condo,430000,326000,104000,8.08,30,12/27/2016,2410.28,280103.43,Current,0
1974,Regina,Rodriguez,38,65997,850,42576 Steven Shoals,West Robert,KS,61051,Condo,380000,241000,139000,4.78,30,4/13/2018,1261.53,212336.62,Current,0
1975,Kevin,Pacheco,40,59317,792,24412 Michaela Mews,Hutchinsonmouth,OR,05845,Single Family,435000,369000,66000,5.3,20,2/13/2018,2496.8,301657.5,Current,0
1976,Ricky,Barnes,26,49303,728,328 Smith Estate,North Nicole,AZ,51643,Single Family,400000,244000,156000,6.14,30,3/6/2020,1484.94,222808.15,Current,0
1977,Donald,Miranda,40,105036,821,78637 Guerra Squares Apt. 162,New Cassandra,FL,38724,Condo,465000,421000,44000,4.87,30,11/9/2022,2226.69,403497.31,Current,0
1978,Sophia,Stephenson,22,96159,652,65469 Ferguson Key Suite 903,Rebeccaburgh,MN,83290,Townhouse,745000,483000,262000,6.72,30,4/15/2022,3123.1,458268.61,Current,0
1979,Kevin,Smith,29,40683,763,55580 Melendez Rue,Johnsontown,TX,51603,Single Family,480000,309000,171000,5.63,30,1/4/2018,1779.75,270832.78,Current,0
1980,Travis,Harris,52,73389,735,73034 Davis Lights,Jenniferstad,MO,21036,Townhouse,215000,142000,73000,6.23,30,5/24/2022,872.47,134985.46,Current,0
1981,Colton,Garcia,52,36834,741,2446 Johnson Manor,Aaronfort,VA,46989,Single Family,715000,669000,46000,5.79,30,3/11/2021,3921.12,622355.83,Current,0
1982,Paige,Johnson,49,30037,821,68171 Parks Courts,East Dylan,MI,98843,Single Family,825000,695000,130000,4.96,30,1/24/2017,3713.94,598053.94,Current,0
1983,Derek,Harper,35,43767,778,25298 Parks Branch Suite 660,Alyssahaven,MN,49478,Condo,1750000,1541000,209000,5.6,30,3/21/2017,8846.56,1330039.95,Current,0
1984,Shawn,Warner,44,92152,743,4197 Norman Station Suite 851,South Kayla,CA,99808,Single Family,205000,152000,53000,5.71,30,10/1/2020,883.17,140269.26,Current,0
1985,Ellen,Williams,44,96429,587,8612 Matthew Station,South Tamarashire,TN,38592,Single Family,410000,294000,116000,7.82,30,12/20/2023,2120.49,287303.33,Current,0
1986,Julia,Yang,33,77385,643,89760 Campbell Crossing Suite 750,Ambermouth,FL,06047,Single Family,130000,89000,41000,6.98,30,5/6/2018,590.92,78509.54,Delinquent,97
1987,Sonya,Morales,60,86038,710,6540 White Knolls Suite 075,West Marvinchester,TX,24957,Condo,480000,369000,111000,6.15,30,11/9/2016,2248.05,316229.58,Current,0
1988,Robert,Young,53,77504,727,091 Dennis Place Suite 321,South Mariachester,TX,53359,Condo,275000,218000,57000,5.84,30,8/30/2023,1284.68,211904.07,Current,0
1989,Julia,Robinson,42,43445,629,27645 Barker Gardens,Sloanshire,VA,30526,Single Family,950000,780000,170000,7.18,30,9/21/2022,5283.99,745802.78,Current,0
1990,Eric,Shields,45,74307,850,15502 Patrick Stream Apt. 546,West Mary,MO,95020,Single Family,245000,169000,76000,4.78,20,7/6/2024,1094.89,165561.32,Current,0
1991,Robert,Brown,47,89340,841,24161 Ashley Hollow Apt. 059,South Joseph,NC,89073,Single Family,155000,144000,11000,4.43,30,2/9/2022,723.65,136193.33,Current,0
1992,Corey,Gordon,24,87303,768,64248 Cassandra Falls Suite 406,Port Jeromeshire,RI,48872,Single Family,285000,188000,97000,5.59,30,8/13/2015,1078.08,157162.78,Current,0
1993,Tracy,Roberts,42,108495,725,62447 Davis Fork,Ralphtown,CA,45056,Single Family,135000,127000,8000,6.02,30,10/16/2019,763.06,115134.91,Current,0
1994,Ricky,Cabrera,38,85319,703,531 Chandler Rest,North Jeffrey,NY,71734,Condo,525000,318000,207000,6.64,30,11/5/2024,2039.34,315482.5,Default,306
1995,Stephanie,Dennis,34,71377,643,695 Alvarez Point Apt. 555,Allentown,AZ,90047,Single Family,130000,100000,30000,7.45,30,12/21/2020,695.79,92657.41,Current,0
1996,Antonio,Flores,42,102240,726,2773 Emily Glens Suite 091,Williamsland,MN,25005,Single Family,365000,262000,103000,6.28,30,11/12/2023,1618.29,255571.3,Current,0
1997,Mitchell,Harper,62,59085,740,513 Torres Terrace Suite 770,Amandaside,CA,39014,Single Family,130000,98000,32000,5.99,30,3/9/2022,586.93,92814.17,Current,0
1998,Scott,Chambers,51,38525,620,929 Cunningham Mall,Smithport,CO,25623,Single Family,310000,248000,62000,7.44,30,3/23/2020,1723.87,226655.93,Current,0
1999,Stephanie,Flores,39,55186,746,8736 Nicholas Vista,South Vanessaborough,IN,96084,Townhouse,825000,621000,204000,5.61,30,6/30/2020,3568.95,570400,Current,0
2000,Melissa,Turner,50,41256,707,63319 White Estate,Kimberlybury,MD,03550,Single Family,435000,324000,111000,6.74,20,7/13/2019,2461.65,276457.5,Current,0
